station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap
2328,18.328748280605225,10.367784201915414,20.986512524084777,11.697115384615385,0.3214258911819887,0.12577861163227017,9.289397139469392
2329,14.026425591098748,8.45589062316183,16.39189189189189,7.930348258706467,0.3070897372335151,0.13624194348041646,8.461543633185425
2330,13.912087912087912,7.277216015662561,15.598076923076922,9.697115384615385,0.36325039494470773,0.16222353870458137,5.900961538461537
2331,16.149931224209077,8.966317250498424,18.54335260115607,10.177884615384615,0.3883825909207052,0.12171024614598416,8.365467985771454
2332,39.900136798905606,19.713068816727688,45.63409961685824,25.57894736842105,0.3630815647821168,0.11461583296190901,20.055152248437185
2333,20.349862258953166,12.408847510253539,23.615384615384617,12.106796116504855,0.4817923378908894,0.06782184919453094,11.508588498879762
2334,6.887464387464387,4.770945962091267,8.037037037037036,3.767195767195767,0.33174767321613235,0.07445708376421924,4.269841269841269
2335,47.119015047879614,22.282760880402545,52.76053639846743,33.02870813397129,0.4910289165021484,0.10324004180699106,19.731828264496137
2336,12.291839557399724,6.889855830882417,13.60077519379845,9.028985507246377,0.3346461122988635,0.14144255654326546,4.571789686552073
2337,15.647945205479452,7.800541812089159,15.758157389635317,15.373205741626794,0.3719688348069684,0.1696577081327147,0.38495164800852244
2339,14.96159122085048,7.374864922788305,15.126436781609195,14.545893719806763,0.4525534060694967,0.10809571834601632,0.5805430618024321
2340,43.45890410958904,21.41398294255516,46.50766283524904,35.80769230769231,0.3615760441292356,0.12759653270291568,10.699970527556736
2341,19.073204419889503,9.573268465310859,19.718992248062015,17.471153846153847,0.33398508219277284,0.11253530306321964,2.2478384019081687
2342,40.13953488372093,18.954587670428847,43.40996168582375,31.971291866028707,0.39240678890327857,0.13359689182741463,11.438669819795045
2344,13.262723521320495,7.134367584914406,13.221153846153847,13.367149758454106,0.33820784069695087,0.23117610454262602,-0.14599591230025943
2347,7.219879518072289,5.343960602174098,7.678137651821863,5.8882352941176475,0.37505214851898205,0.09803921568627451,1.7899023577042152
2348,44.06712328767123,27.763100096476016,54.89080459770115,16.903846153846153,0.3513009419005875,0.07755914078771488,37.986958443854995
2349,20.86908077994429,13.370469218824772,24.127659574468087,12.487562189054726,0.4021623064602242,0.14135077415910305,11.64009738541336
2350,6.243243243243243,3.75863780209774,6.603550295857988,5.311224489795919,0.3524720893141946,0.1695146958304853,1.2923258060620695
2351,12.731404958677686,7.20408159854821,13.452793834296724,10.922705314009661,0.3664394677052905,0.13783403656821377,2.5300885202870624
2352,7.911010558069382,6.141305551060749,9.061224489795919,4.6531791907514455,0.3590085795996187,0.07130600571973308,4.408045299044473
2353,18.44459833795014,12.243953696699934,19.7992277992278,15.004901960784315,0.36111736877675155,0.14192385672448748,4.794325838443486
2354,4.353891336270191,2.784862492106124,4.396761133603239,4.240641711229946,0.40539629005059025,0.1487352445193929,0.15611942237329313
2356,12.922644163150492,8.259756964416683,13.941747572815533,10.244897959183673,0.35263387026556375,0.1412712233347845,3.6968496136318603
2357,12.56865464632455,7.130027621401902,14.461389961389962,7.738916256157635,0.35919223129551975,0.12193776208342529,6.722473705232327
2358,16.40740740740741,9.962153657443022,18.080614203454893,12.216346153846153,0.4436083939469944,0.15617423292366858,5.864268049608739
2359,18.979480164158687,9.01677980686924,20.74712643678161,14.564593301435407,0.40449762145019463,0.10011532362692807,6.182533135346203
2360,17.8404401650619,9.296129934650796,20.20038535645472,11.951923076923077,0.37124132613723976,0.12336160370084812,8.248462279531644
2362,15.260989010989011,7.868102170014591,15.660886319845858,14.267942583732058,0.3243924392439244,0.20999099909990998,1.3929437361138
2363,9.307479224376731,5.4976655759769635,10.346228239845262,6.68780487804878,0.30104166666666665,0.2074404761904762,3.6584233617964816
2364,13.9353507565337,7.620651357665723,16.165384615384614,8.333333333333334,0.35327213503109267,0.1498371335504886,7.83205128205128
2365,15.907840440165062,8.456567476473388,16.418111753371868,14.634615384615385,0.292001729355815,0.24461738002594033,1.7834963687564827
2368,9.92361111111111,6.237621802068027,10.328155339805825,8.907317073170733,0.3722883135059482,0.10454863540937719,1.4208382666350925
2369,31.827397260273973,17.11384666504335,36.78544061302682,19.384615384615383,0.3401050185073599,0.1213738486700525,17.40082522841144
2370,11.673076923076923,6.5776697298686395,11.692307692307692,11.625,0.3244292774770534,0.14709343374911743,0.06730769230769162
2371,9.267053701015966,6.989491917586526,10.058,7.174603174603175,0.35160532498042285,0.13782302270947533,2.883396825396825
2372,26.186301369863013,14.430604148669888,26.467432950191572,25.48076923076923,0.33678593848085375,0.1612261979493618,0.9866637194223422
2373,18.66344827586207,10.566409391557135,19.330754352030947,17.004807692307693,0.3052989431675412,0.15756411203902151,2.325946659723254
2375,33.958960328317374,17.413849346270002,38.6455938697318,22.25358851674641,0.4549226554946826,0.12870609087979376,16.392005352985386
2376,15.360703812316716,9.50903943247144,17.00204498977505,11.202072538860104,0.49379534173348605,0.12132493318060328,5.799972450914947
2377,46.56361149110807,22.076944896890996,50.47701149425287,36.78947368421053,0.3917092661143428,0.1003584229390681,13.687537810042343
2380,12.048076923076923,6.115949485760084,13.44721689059501,8.526570048309178,0.3320031923383879,0.24022346368715083,4.920646842285832
2381,11.936022253129346,6.438811745214479,13.013565891472869,9.19704433497537,0.3685621067350268,0.17571661617338616,3.8165215564974986
2382,13.368998628257888,6.625141442508219,14.319230769230769,11.004784688995215,0.34906628360352965,0.15729530063615843,3.3144460802355535
2383,7.431786216596343,3.810741237183065,7.537254901960784,7.164179104477612,0.39723694171082513,0.1803557910673732,0.373075797483172
2384,40.95890410958904,21.409226089710486,44.05555555555556,33.1875,0.484314381270903,0.11826086956521739,10.868055555555557
2385,15.472602739726028,8.533155866756296,16.82375478927203,12.08173076923077,0.3652058432934927,0.17627268702965915,4.74202402004126
2386,8.313304721030043,6.716355850556917,8.728174603174603,7.241025641025641,0.365341593529513,0.1297539149888143,1.4871489621489618
2387,25.218878248974008,13.509457847844628,25.477011494252874,24.574162679425836,0.3572009764035802,0.1733658801193382,0.9028488148270384
2388,15.43393602225313,9.8327668317179,17.085436893203884,11.264705882352942,0.5214922952149229,0.11093088222041993,5.820731010850942
2389,24.578729281767956,12.690076956221587,25.156673114119922,23.135265700483092,0.3748805844338297,0.18010677156504637,2.0214074136368296
2390,14.826446280991735,9.519644461008346,15.234615384615385,13.79611650485437,0.36928651059085843,0.24247491638795987,1.4384988797610152
2391,1.33,0.7025438343590954,1.3082191780821917,1.3888888888888888,0.32706766917293234,0.045112781954887216,-0.08066971080669716
2392,3.162751677852349,2.2748951724849893,3.419501133786848,2.432258064516129,0.47055702917771886,0.039257294429708225,0.9872430692707193
2394,23.789835164835164,11.511542247876651,25.078846153846154,20.567307692307693,0.4489289219931867,0.12714359951498355,4.511538461538461
2396,13.324137931034484,8.735432039065133,12.845559845559846,14.521739130434783,0.3593167701863354,0.14078674948240166,-1.6761792848749373
2398,8.720670391061452,6.5023001931390025,9.91015625,5.735294117647059,0.395419602818706,0.15246636771300448,4.174862132352941
